Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[99]     0.0    0.00    0.00 1000000         void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [99]
-----------------------------------------------
                0.00    0.00 1000000/1000000     std::deque<int, std::allocator<int> >::front() [102]
[100]    0.0    0.00    0.00 1000000         std::_Deque_iterator<int, int&, int*>::operator*() const [100]
-----------------------------------------------
                0.00    0.00    7813/1000000     std::deque<int, std::allocator<int> >::_M_pop_front_aux() [111]
                0.00    0.00  992187/1000000     std::deque<int, std::allocator<int> >::pop_front() [103]
[101]    0.0    0.00    0.00 1000000         void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [101]
                0.00    0.00 1000000/1000000     void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [99]
-----------------------------------------------
                0.00    0.00 1000000/1000000     findSCCs(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[102]    0.0    0.00    0.00 1000000         std::deque<int, std::allocator<int> >::front() [102]
                0.00    0.00 1000000/1000001     std::deque<int, std::allocator<int> >::begin() [97]
                0.00    0.00 1000000/1000000     std::_Deque_iterator<int, int&, int*>::operator*() const [100]
-----------------------------------------------
                0.00    0.00 1000000/1000000     findSCCs(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[103]    0.0    0.00    0.00 1000000         std::deque<int, std::allocator<int> >::pop_front() [103]
                0.00    0.00  992187/1000000     void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [101]
                0.00    0.00  992187/1000001     std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [96]
                0.00    0.00    7813/7813        std::deque<int, std::allocator<int> >::_M_pop_front_aux() [111]
-----------------------------------------------
                0.00    0.00       2/39093       std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [184]
                0.00    0.00    7814/39093       std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [108]
                0.00    0.00    7814/39093       std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [109]
                0.00    0.00   23463/39093       std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [105]
[104]    0.0    0.00    0.00   39093         std::__deque_buf_size(unsigned long) [104]
-----------------------------------------------
                0.00    0.00    7813/23463       std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [113]
                0.00    0.00   15650/23463       std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [106]
[105]    0.0    0.00    0.00   23463         std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [105]
                0.00    0.00   23463/39093       std::__deque_buf_size(unsigned long) [104]
-----------------------------------------------
                0.00    0.00       2/15650       std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [184]
                0.00    0.00      22/15650       std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [129]
                0.00    0.00    7813/15650       void std::deque<int, std::allocator<int> >::_M_push_front_aux<int const&>(int const&) [48]
                0.00    0.00    7813/15650       std::deque<int, std::allocator<int> >::_M_pop_front_aux() [111]
[106]    0.0    0.00    0.00   15650         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [106]
                0.00    0.00   15650/23463       std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [105]
-----------------------------------------------
                0.00    0.00      24/7837        std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [117]
                0.00    0.00    7813/7837        std::deque<int, std::allocator<int> >::max_size() const [49]
[107]    0.0    0.00    0.00    7837         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [107]
-----------------------------------------------
                0.00    0.00       1/7814        std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [181]
                0.00    0.00    7813/7814        void std::deque<int, std::allocator<int> >::_M_push_front_aux<int const&>(int const&) [48]
[108]    0.0    0.00    0.00    7814         std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [108]
                0.00    0.00    7814/39093       std::__deque_buf_size(unsigned long) [104]
                0.00    0.00    7814/1007824     std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [88]
-----------------------------------------------
                0.00    0.00       1/7814        std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [183]
                0.00    0.00    7813/7814        std::deque<int, std::allocator<int> >::_M_pop_front_aux() [111]
[109]    0.0    0.00    0.00    7814         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [109]
                0.00    0.00    7814/39093       std::__deque_buf_size(unsigned long) [104]
                0.00    0.00    7814/1007824     std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [87]
-----------------------------------------------
                0.00    0.00    7813/7813        void std::deque<int, std::allocator<int> >::_M_push_front_aux<int const&>(int const&) [48]
[110]    0.0    0.00    0.00    7813         std::deque<int, std::allocator<int> >::size() const [110]
                0.00    0.00    7813/7813        std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [113]
-----------------------------------------------
                0.00    0.00    7813/7813        std::deque<int, std::allocator<int> >::pop_front() [103]
[111]    0.0    0.00    0.00    7813         std::deque<int, std::allocator<int> >::_M_pop_front_aux() [111]
                0.00    0.00    7813/1000001     std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [96]
                0.00    0.00    7813/1000000     void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [101]
                0.00    0.00    7813/7814        std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [109]
                0.00    0.00    7813/15650       std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [106]
-----------------------------------------------
                0.00    0.00    7813/7813        void std::deque<int, std::allocator<int> >::_M_push_front_aux<int const&>(int const&) [48]
[112]    0.0    0.00    0.00    7813         std::deque<int, std::allocator<int> >::_M_reserve_map_at_front(unsigned long) [112]
                0.00    0.00      11/11          std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [129]
-----------------------------------------------
                0.00    0.00    7813/7813        std::deque<int, std::allocator<int> >::size() const [110]
[113]    0.0    0.00    0.00    7813         std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [113]
                0.00    0.00    7813/23463       std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [105]
-----------------------------------------------
                0.00    0.00      33/33          int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [131]
[114]    0.0    0.00    0.00      33         int** std::__niter_base<int**>(int**) [114]
-----------------------------------------------
                0.00    0.00      24/24          std::allocator<int*>::allocator<int>(std::allocator<int> const&) [118]
[115]    0.0    0.00    0.00      24         __gnu_cxx::new_allocator<int*>::new_allocator() [115]
-----------------------------------------------
                0.00    0.00      24/24          std::allocator<int*>::~allocator() [119]
[116]    0.0    0.00    0.00      24         __gnu_cxx::new_allocator<int*>::~new_allocator() [116]
-----------------------------------------------
                0.00    0.00      12/24          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [125]
                0.00    0.00      12/24          std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [124]
[117]    0.0    0.00    0.00      24         std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [117]
                0.00    0.00      24/7837        std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [107]
                0.00    0.00      24/24          std::allocator<int*>::allocator<int>(std::allocator<int> const&) [118]
-----------------------------------------------
                0.00    0.00      24/24          std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [117]
[118]    0.0    0.00    0.00      24         std::allocator<int*>::allocator<int>(std::allocator<int> const&) [118]
                0.00    0.00      24/24          __gnu_cxx::new_allocator<int*>::new_allocator() [115]
-----------------------------------------------
                0.00    0.00      12/24          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [125]
                0.00    0.00      12/24          std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [124]
[119]    0.0    0.00    0.00      24         std::allocator<int*>::~allocator() [119]
                0.00    0.00      24/24          __gnu_cxx::new_allocator<int*>::~new_allocator() [116]
-----------------------------------------------
                0.00    0.00      22/22          int** std::copy<int**, int**>(int**, int**, int**) [134]
[120]    0.0    0.00    0.00      22         int** std::__miter_base<int**>(int**) [120]
-----------------------------------------------
                0.00    0.00      12/12          std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [126]
[121]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [121]
-----------------------------------------------
                0.00    0.00      12/12          std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [127]
[122]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [122]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<int*>::_M_max_size() const [123]
-----------------------------------------------
                0.00    0.00      12/12          __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [122]
[123]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<int*>::_M_max_size() const [123]
-----------------------------------------------
                0.00    0.00       1/12          std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [184]
                0.00    0.00      11/12          std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [129]
[124]    0.0    0.00    0.00      12         std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [124]
                0.00    0.00      12/24          std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [117]
                0.00    0.00      12/12          std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [127]
                0.00    0.00      12/24          std::allocator<int*>::~allocator() [119]
-----------------------------------------------
                0.00    0.00       1/12          std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [186]
                0.00    0.00      11/12          std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [129]
[125]    0.0    0.00    0.00      12         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [125]
                0.00    0.00      12/24          std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [117]
                0.00    0.00      12/12          std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [126]
                0.00    0.00      12/24          std::allocator<int*>::~allocator() [119]
-----------------------------------------------
                0.00    0.00      12/12          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [125]
[126]    0.0    0.00    0.00      12         std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [126]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [121]
-----------------------------------------------
                0.00    0.00      12/12          std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [124]
[127]    0.0    0.00    0.00      12         std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [127]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [122]
-----------------------------------------------
                0.00    0.00      11/11          int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [133]
[128]    0.0    0.00    0.00      11         int** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int*>(int* const*, int* const*, int**) [128]
-----------------------------------------------
                0.00    0.00      11/11          std::deque<int, std::allocator<int> >::_M_reserve_map_at_front(unsigned long) [112]
[129]    0.0    0.00    0.00      11         std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [129]
                0.00    0.00      22/15650       std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [106]
                0.00    0.00      11/1000022     unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [89]
                0.00    0.00      11/12          std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [124]
                0.00    0.00      11/11          int** std::copy<int**, int**>(int**, int**, int**) [134]
                0.00    0.00      11/12          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [125]
-----------------------------------------------
                0.00    0.00      11/11          int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [131]
[130]    0.0    0.00    0.00      11         int** std::__niter_wrap<int**>(int** const&, int**) [130]
-----------------------------------------------
                0.00    0.00      11/11          int** std::copy<int**, int**>(int**, int**, int**) [134]
[131]    0.0    0.00    0.00      11         int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [131]
                0.00    0.00      33/33          int** std::__niter_base<int**>(int**) [114]
                0.00    0.00      11/11          int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**) [132]
                0.00    0.00      11/11          int** std::__niter_wrap<int**>(int** const&, int**) [130]
-----------------------------------------------
                0.00    0.00      11/11          int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [131]
[132]    0.0    0.00    0.00      11         int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**) [132]
                0.00    0.00      11/11          int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [133]
-----------------------------------------------
                0.00    0.00      11/11          int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**) [132]
[133]    0.0    0.00    0.00      11         int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [133]
                0.00    0.00      11/11          int** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int*>(int* const*, int* const*, int**) [128]
-----------------------------------------------
                0.00    0.00      11/11          std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [129]
[134]    0.0    0.00    0.00      11         int** std::copy<int**, int**>(int**, int**, int**) [134]
                0.00    0.00      22/22          int** std::__miter_base<int**>(int**) [120]
                0.00    0.00      11/11          int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [131]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [136]
[135]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [135]
-----------------------------------------------
                0.00    0.00       1/6           transposeGraph(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [16]
                0.00    0.00       1/6           main [1]
                0.00    0.00       2/6           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [153]
                0.00    0.00       2/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [166]
[136]    0.0    0.00    0.00       6         std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [136]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [135]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [139]
[137]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > > const&) [137]
-----------------------------------------------
                0.00    0.00       2/4           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [147]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [144]
[138]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [138]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [166]
                0.00    0.00       2/4           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [152]
[139]    0.0    0.00    0.00       4         std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [139]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > > const&) [137]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [22]
                0.00    0.00       2/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [12]
[140]    0.0    0.00    0.00       4         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [140]
-----------------------------------------------
                0.00    0.00       4/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [159]
[141]    0.0    0.00    0.00       4         std::_Bit_iterator::_Bit_iterator() [141]
                0.00    0.00       4/4000016     std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [63]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [52]
                0.00    0.00       2/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [148]
[142]    0.0    0.00    0.00       3         unsigned long* std::__addressof<unsigned long>(unsigned long&) [142]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [162]
[143]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [143]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [163]
[144]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [144]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [138]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::vector<int, std::allocator<int> > >::allocator() [149]
[145]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [145]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<unsigned long>::~allocator() [150]
[146]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [146]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [164]
[147]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [147]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [138]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [200]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [190]
[148]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [148]
                0.00    0.00       2/3           unsigned long* std::__addressof<unsigned long>(unsigned long&) [142]
-----------------------------------------------
                0.00    0.00       1/2           transposeGraph(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [16]
                0.00    0.00       1/2           main [1]
[149]    0.0    0.00    0.00       2         std::allocator<std::vector<int, std::allocator<int> > >::allocator() [149]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [145]
-----------------------------------------------
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [189]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [192]
[150]    0.0    0.00    0.00       2         std::allocator<unsigned long>::~allocator() [150]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [146]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_create_storage(unsigned long) [155]
[151]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [151]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [163]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [157]
[152]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [152]
                0.00    0.00       2/4           std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [139]
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [156]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [158]
[153]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [153]
                0.00    0.00       2/6           std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [136]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [158]
[154]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [154]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [162]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [157]
[155]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_create_storage(unsigned long) [155]
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [151]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [152]
[156]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [156]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [13]
[157]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [157]
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [152]
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_create_storage(unsigned long) [155]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [22]
[158]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [158]
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [154]
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [153]
-----------------------------------------------
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [188]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [191]
[159]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [159]
                0.00    0.00       4/4           std::_Bit_iterator::_Bit_iterator() [141]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [52]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [187]
[160]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [160]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [182]
[161]    0.0    0.00    0.00       2         std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [161]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [154]
[162]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [162]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [143]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [151]
[163]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [163]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [144]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [165]
